z_star,x_transmissibility,y_fragmentation,Q_factor,omega_burst,omega_shear,p_occ,nu_t_resonant,nu_t_DNS,tau_turbulent
3.7486021223545647,0.2752917057545286,0.10749720424470914,384.13795180363223,0.0010846797737903877,0.2681835301194614,0.9217860746289953,2.753331445360362e-06,4.1385327200558854e-07,8.86077775926793e-07
3.908047187966457,0.28338385200206184,0.10781609437593292,394.2600411038258,0.0010568320986831638,0.2598426366235821,0.9260285684685281,3.0592744910663053e-06,4.659737071795777e-07,9.539159398967233e-07
4.074274176043893,0.29155645591568125,0.10814854835208779,404.3833140041211,0.0010303755180719955,0.2517420200978606,0.9300692923853464,3.3949875850969906e-06,5.245116388139381e-07,1.0255932394553686e-06
4.247571552536899,0.2997969364364383,0.1084951431050738,414.48436472326046,0.001005265100759261,0.24387150334264002,0.9339181169128907,3.7627662044017177e-06,5.902310356157342e-07,1.1011577411931915e-06
4.428240053161888,0.3080915955354924,0.10885648010632379,424.53824783958976,0.0009814584876321974,0.23622145889878363,0.9375843421283255,4.1649922505749494e-06,6.639821175116323e-07,1.1806326548795311e-06
4.616593205290532,0.31642559709087276,0.10923318641058107,434.5184931731813,0.0009589158418180384,0.2287827927288053,0.9410767225751396,4.604122188821229e-06,7.467102468428005e-07,1.2640127189078167e-06
4.812957872036921,0.32478295193115936,0.10962591574407385,444.3971341904843,0.0009375998056910707,0.22154692851561983,0.9444034927503446,5.082672111858185e-06,8.394655808683033e-07,1.3512604740410155e-06
5.017674819487236,0.3331465098279402,0.11003534963897448,454.1447511017948,0.0009174754649388703,0.21450579256986557,0.9475723929118353,5.603199423157027e-06,9.434135209670032e-07,1.442302479829574e-06
5.231099308056261,0.34149795922215886,0.11046219861611253,463.7305297656094,0.0008985103199422068,0.2076517993391102,0.9505906949993621,6.168280845471817e-06,1.0598459890305991e-06,1.5370255396694288e-06
5.4536017089969775,0.34981783546103157,0.11090720341799395,473.12233743188403,0.0008806742647754497,0.20097783751166326,0.9534652284963965,6.780486481997002e-06,1.190193554761465e-06,1.635273012514587e-06
5.6855681471331145,0.35808553830073875,0.11137113629426623,482.28681624644724,0.0008639395741926133,0.1944772567033195,0.9562024060905336,7.442349690268386e-06,1.3360384285640569e-06,1.7368413014282345e-06
5.927401170930026,0.3662793593943855,0.11185480234186006,491.1894952998062,0.0008482808990292979,0.18814385470624204,0.9588082490174727,8.156332574615889e-06,1.4991283230368158e-06,1.841476621025185e-06
6.179520451066728,0.3743765204337599,0.11235904090213346,499.794921834347,0.000833675270523792,0.18197186526452722,0.9612884119983474,8.924786963029403e-06,1.6813911712730213e-06,1.9488721569011947e-06
6.44236350872137,0.3823532225464071,0.11288472701744275,508.0668120240835,0.000820102114142649,0.17595594632007286,0.9636482077023998,9.749910809988619e-06,1.8849506717557694e-06,2.0586657397294264e-06
6.716386474834012,0.39018470746599937,0.11343277294966803,515.9682215109879,0.0008075432735885915,0.17009116864476848,0.9658926306866512,1.063370005915382e-05,2.112142607028416e-06,2.1704381640953e-06
7.00206488166426,0.3978453308937688,0.11400412976332852,523.4617356226812,0.0007959830457731988,0.16437300474068645,0.9680263807810546,1.1577896109480256e-05,2.365531855938582e-06,2.2837122865089276e-06
7.2998944880174745,0.40530864835214525,0.11459978897603496,530.5096789099277,0.0007854082276553718,0.15879731784938445,0.9700538859012102,1.258392915549386e-05,2.6479299864565747e-06,2.3979530374789137e-06
7.610392139571583,0.4125475136993761,0.11522078427914317,537.0743433318921,0.0007758081759812944,0.15336035086580097,0.97197932428047,1.365285781675066e-05,2.9624132771982383e-06,2.5125684781173294e-06
7.934096665797492,0.41953419032697464,0.11586819333159498,543.1182340864755,0.0007671748811149746,0.14805871490353553,0.9738066461185032,1.4785305631786237e-05,3.3123409701719526e-06,2.626912021557932e-06
8.2715698150296,0.42624047490195477,0.1165431396300592,548.604331737109,0.0007595030563235385,0.14288937720943867,0.9755395946434409,1.5981395166205593e-05,3.7013735042690904e-06,2.740285922684461e-06
8.623397229309125,0.43263783334510136,0.11724679445861826,553.4963689320294,0.0007527902440816812,0.13784964808022107,0.9771817265790118,1.724068067009629e-05,4.1334904180256745e-06,2.851946115643492e-06
8.990189460691893,0.4386975485575336,0.1179803789213838,557.7591196539464,0.0007470369411892028,0.1329371663968926,0.9787364319962903,1.8562080412780726e-05,4.613007540688261e-06,2.9611084470075985e-06
9.37258303078436,0.44439087922357523,0.11874516606156874,561.3586985846156,0.0007422467447591553,0.12814988336961447,0.9802069535118528,1.9943810018101305e-05,5.144593012252534e-06,3.066956313318517e-06
9.771241535346496,0.449689228831759,0.119542483070693,564.2628678281211,0.0007384265214374989,0.12348604408169755,0.9815964047708814,2.1383318314917246e-05,5.733281585751206e-06,3.16864966565861e-06
10.18685679587843,0.4545643238713406,0.12037371359175686,566.441347917095,0.0007355866025649853,0.11894416644259878,0.9829077881262501,2.2877227398209588e-05,6.384486568786e-06,3.2653352920773866e-06
10.620150060189333,0.458988399982768,0.12124030012037867,567.8661297362034,0.0007337410083961603,0.11452301721076588,0.9841440113947924,2.442127875812864e-05,7.104008656655148e-06,3.356158233031293e-06
11.071873254031901,0.4629343946710693,0.12214374650806381,568.5117837455233,0.0007329077049582751,0.11022158483159783,0.9853079035423312,2.6010287468691646e-05,7.898040797461217e-06,3.4402741280695703e-06
11.542810285974577,0.4663761450349101,0.12308562057194916,568.3557626810176,0.0007331088976756194,0.1060390489550833,0.986402229122776,2.7638106525334295e-05,8.773168111975847e-06,3.516862237038876e-06
12.033778407775893,0.46928858882482505,0.12406755681555179,567.3786937577544,0.0007343713665155093,0.10197474665060013,0.9874297012770816,2.9297603471591205e-05,9.73636177026592e-06,3.585138829782307e-06
12.545629632621706,0.47164796702517053,0.12509125926524342,565.5646563103444,0.0007367268481466558,0.09802813551842367,0.9883929930886067,3.098065145042488e-05,1.0794965606588518e-05,3.6443705985975585e-06
