frequency,power
14.985000000000005,0.016324040652495212
15.084900000000005,0.016121691962011717
15.184800000000005,0.015923418576911152
15.284700000000004,0.0157291119657985
15.384600000000004,0.015538667208601758
15.484500000000004,0.01535198285275839
15.584400000000004,0.015168960775978872
15.684300000000004,0.014989506055368043
15.784200000000006,0.014813526842607522
15.884100000000005,0.014640934244657408
15.984000000000005,0.014471642209986724
16.083900000000003,0.014305567419845526
16.183800000000005,0.014142629184337919
16.283700000000007,0.013982749343192715
16.383600000000005,0.013825852170813053
16.483500000000006,0.01367186428550245
16.583400000000005,0.013520714562629045
16.683300000000006,0.013372334051552718
16.783200000000004,0.013226655896105253
16.883100000000006,0.013083615258378664
16.983000000000004,0.012943149245885887
17.082900000000006,0.012805196841666073
17.182800000000004,0.012669698837367117
17.282700000000006,0.012536597769096597
17.382600000000004,0.01240583785586662
17.482500000000005,0.012277364940691555
17.582400000000007,0.012151126433977939
17.682300000000005,0.012027071259191962
17.782200000000007,0.011905149800885594
17.882100000000005,0.011785313854580043
17.982000000000006,0.011667516578815327
18.081900000000005,0.01155171244904024
18.181800000000006,0.011437857213257456
18.281700000000004,0.011325907849543742
18.381600000000006,0.011215822525100104
18.481500000000004,0.011107560556952063
18.581400000000006,0.011001082374110915
18.681300000000007,0.010896349481244929
18.781200000000005,0.010793324423706212
18.881100000000007,0.010691970753871478
18.981000000000005,0.01059225299873519
19.080900000000007,0.010494136628767239
19.180800000000005,0.010397588027897153
19.280700000000007,0.010302574464595881
19.380600000000005,0.01020906406403811
19.480500000000006,0.010117025781332717
19.580400000000004,0.010026429375628285
19.680300000000006,0.009937245385241725
19.780200000000008,0.009849445103609304
19.880100000000006,0.00976300055623027
19.980000000000008,0.009677884478271018
20.079900000000006,0.009594070293054341
20.179800000000007,0.009511532091317746
20.279700000000005,0.009430244611169945
20.379600000000007,0.00935018321872831
20.479500000000005,0.009271323889515175
20.579400000000007,0.00919364319032711
20.679300000000005,0.009117118262010487
20.779200000000007,0.009041726802490449
20.879100000000005,0.008967447050647729
20.979000000000006,0.00889425777057096
21.078900000000008,0.008822138236498064
21.178800000000006,0.008751068218077859
21.278700000000008,0.008681027966264921
21.378600000000006,0.008611998199659894
21.478500000000007,0.008543960091248123
21.578400000000006,0.008476895255610994
21.678300000000007,0.008410785736564234
21.778200000000005,0.008345613995193301
21.878100000000007,0.0082813628982636
21.978000000000005,0.008218015707008192
22.077900000000007,0.008155556066310521
22.17780000000001,0.008093967994170342
22.277700000000006,0.008033235871567995
22.377600000000008,0.00797334443259658
22.477500000000006,0.007914278754976264
22.577400000000008,0.007856024250776578
22.677300000000006,0.007798566657485562
22.777200000000008,0.007741892029399914
22.877100000000006,0.0076859867291277605
22.977000000000007,0.007630837419551238
23.076900000000006,0.007576431055883308
23.176800000000007,0.007522754878057589
23.27670000000001,0.0074697964032881935
23.376600000000007,0.007417543418912533
23.47650000000001,0.00736598397539569
23.576400000000007,0.007315106379585574
23.67630000000001,0.007264899188149328
23.776200000000006,0.007215351201219306
23.876100000000008,0.007166451456225842
23.976000000000006,0.00711818922188163
24.075900000000008,0.0070705539923780385
24.175800000000006,0.007023535481765274
24.275700000000008,0.006977123618434444
24.375600000000006,0.006931308539830031
24.475500000000007,0.006886080587264397
24.57540000000001,0.006841430300910364
24.675300000000007,0.006797348414924196
24.77520000000001,0.006753825852713011
24.875100000000007,0.006710853722329848
24.97500000000001,0.0066684233120122526
25.074900000000007,0.006626526085834552
25.17480000000001,0.006585153679497425
25.274700000000006,0.0065442978962253736
25.374600000000008,0.00650395070275011
25.474500000000006,0.006464104225452225
25.574400000000008,0.006424750746629942
25.67430000000001,0.006385882700767566
25.774200000000008,0.006347492670998182
25.87410000000001,0.006309573385662854
25.974000000000007,0.006272117714878522
26.07390000000001,0.00623511866731365
26.173800000000007,0.006198569386963259
26.27370000000001,0.006162463150043134
26.373600000000007,0.006126793361987643
26.47350000000001,0.006091553554465497
26.573400000000007,0.006056737382568761
26.67330000000001,0.006022338621980073
26.77320000000001,0.005988351166269884
26.873100000000008,0.005954769024264343
26.97300000000001,0.005921586317457871
27.072900000000008,0.0058887972775030495
27.17280000000001,0.00585639624380009
27.272700000000007,0.005824377661062826
27.37260000000001,0.0057927360770478045
27.472500000000007,0.005761466140300268
27.57240000000001,0.005730562597885595
27.672300000000007,0.005700020293340888
27.77220000000001,0.005669834164525931
27.872100000000007,0.005639999241589032
27.97200000000001,0.0056105106450223844
28.07190000000001,0.005581363583676002
28.171800000000008,0.005552553352907699
28.27170000000001,0.00552407533271672
28.371600000000008,0.005495924986000533
28.47150000000001,0.0054680978567345495
28.571400000000008,0.0054405895683321635
28.67130000000001,0.0054133958219205755
28.771200000000007,0.00538651239479357
28.87110000000001,0.005359935138761328
28.971000000000007,0.005333659978626184
29.07090000000001,0.005307682910692104
29.17080000000001,0.005282000001288368
29.27070000000001,0.005256607385328442
29.37060000000001,0.005231501264891701
29.47050000000001,0.005206677907908103
29.57040000000001,0.0051821336467787575
29.670300000000008,0.005157864877080434
29.77020000000001,0.005133868056335297
29.870100000000008,0.0051101397026938515
